review_id,user_uid,nickname,goods_cd,order_ref,rating,title,content,review_date,verified_purchase,photo_count,video_yn,helpful_count,report_count,reviewer_skin_type,reviewer_age_group,sentiment_score,admin_reply,is_best,review_nlp_01,review_nlp_02,review_nlp_03,review_nlp_04,review_nlp_05,review_nlp_06,review_nlp_07,review_nlp_08,review_nlp_09,review_nlp_10,review_nlp_11,review_nlp_12,review_nlp_13,review_nlp_14,review_nlp_15,review_flag_01,review_flag_02,review_flag_03,review_flag_04,review_flag_05,review_flag_06,review_flag_07,review_flag_08,review_flag_09,review_flag_10
RV-0002622,uid_efc2580656fd,뷰티다사899,PRD-00523,ORD00005828,3,최고,리뷰내용_opbe9ezn_보습력최고,20251117,Y,0,N,1,2,건성,40대,52.9,,N,8.01,11.899999999999999,57.489999999999995,16.39,0.59,25.840000000000003,11.19,23.52,53.459999999999994,12.83,48.0,29.26,34.870000000000005,36.14,33.58,False,False,O,0,True,yes,yes,Y,0,1
RV-0002623,uid_35d3e537146c,뷰티라차340,PRD-01444,,5,너무좋아요,리뷰내용_ow0bnm7t_피부가좋아졌어요,2025-09-12,0,1,N,4,0,,10대,90.7,,N,15.22,41.54,42.83,29.07,28.560000000000002,30.39,6.34,38.42,14.6,3.05,13.5,27.029999999999998,47.67,44.769999999999996,31.819999999999997,False,True,O,0,False,no,no,N,0,1
RV-0002624,uid_982b7e7439bd,뷰티사라326,PRD-01179,,4,너무좋아요,리뷰내용_dxwflwrb_재구매예정,2024.09.12,0,5,N,5,0,민감성,10대,82.3,,N,29.409999999999997,36.42,26.810000000000002,33.62,37.11,47.12,23.0,35.27,4.05,7.85,27.05,10.549999999999999,5.489999999999999,34.78,37.61,True,False,X,1,True,yes,no,N,1,1
RV-0002625,uid_a96b57846b3a,뷰티나다934,PRD-00577,ORD00011312,5,너무좋아요,리뷰내용_qbfckzyn_트러블났어요,20231212,Y,1,N,9,2,건성,40대,52.0,,N,51.67,37.25,37.36,26.36,33.44,22.02,8.790000000000001,19.3,57.989999999999995,32.99,14.45,8.9,55.300000000000004,17.68,11.1,True,True,O,1,True,no,no,Y,1,1
RV-0002626,uid_58d582cb7358,뷰티다차199,PRD-01470,ORD00002571,2,너무좋아요,리뷰내용_1roap2az_가성비좋아요,04-20-2025,True,0,N,1,0,트러블성,,22.4,답변_9bi5n1c7,N,28.18,29.64,49.81,13.07,4.19,15.75,14.280000000000001,29.080000000000002,20.53,56.940000000000005,40.26,15.89,59.540000000000006,44.529999999999994,24.97,True,True,O,0,True,yes,no,Y,1,0
RV-0002627,uid_9266a3ece434,뷰티마자433,PRD-00198,ORD00006806,5,좋아요,리뷰내용_7ybozdqh_가성비좋아요,03-03-2024,0,5,N,3,0,건성,30대,92.0,,N,41.63,31.15,31.7,16.56,25.1,17.810000000000002,61.23,12.030000000000001,7.33,28.15,18.82,4.65,56.599999999999994,24.98,32.129999999999995,False,True,X,1,False,yes,yes,Y,1,1
RV-0002628,uid_991bca28369a,뷰티차나446,PRD-00424,ORD00012101,5,실망,리뷰내용_bg5tbx6l_트러블났어요,20231103,N,2,N,5,2,복합성,30대,65.4,,N,7.82,8.72,50.2,19.0,16.75,34.46,6.69,28.33,55.34,28.499999999999996,61.370000000000005,24.79,33.68,5.81,40.31,False,False,X,0,False,yes,no,Y,1,0
RV-0002629,uid_489b826f646f,뷰티자나31,PRD-01975,ORD00005611,3,실망,리뷰내용_ouri1aud_재구매예정,20240927,True,5,N,6,2,민감성,30대,37.4,,Y,28.88,15.540000000000001,11.97,3.8600000000000003,6.9,6.21,30.659999999999997,5.79,15.2,21.41,38.04,18.5,44.66,35.339999999999996,32.26,True,False,X,1,True,yes,no,Y,0,1
RV-0002630,uid_69b8cb498721,뷰티바다297,PRD-01851,ORD00000139,4,추천합니다,리뷰내용_xm2bedg3_재구매예정,2023.08.17,False,0,N,3,2,민감성,30대,42.1,답변_c9li6qyi,N,27.089999999999996,15.040000000000001,13.5,30.409999999999997,18.68,48.65,14.09,22.41,22.0,19.08,8.9,33.64,24.85,13.81,57.49999999999999,False,False,X,0,False,yes,yes,N,0,0
RV-0002631,uid_d90dd2810276,뷰티차사728,PRD-00646,ORD00012086,5,별로에요,리뷰내용_fud0bc50_발림성이좋아요,12-10-2025,False,5,N,2,0,복합성,10대,85.6,답변_0blermru,N,18.9,32.519999999999996,3.83,18.62,15.229999999999999,32.879999999999995,3.53,13.819999999999999,20.02,15.989999999999998,49.68,57.49999999999999,67.22,18.759999999999998,8.33,False,True,O,1,True,yes,yes,N,1,0
RV-0002632,uid_718bce69ecad,뷰티자다570,PRD-01114,ORD00009548,2,재구매의사있음,리뷰내용_qzcm56ij_자극없어요,20230729,Y,0,N,3,0,중성,,70.8,,N,37.68,35.75,23.0,5.91,42.33,36.58,9.24,30.990000000000002,35.97,26.939999999999998,13.13,17.04,28.110000000000003,55.44,38.39,False,True,X,0,True,yes,no,Y,0,1
RV-0002633,uid_8b3cb45c69b7,뷰티다아685,PRD-00611,,4,대박,리뷰내용_zohrkr79_가성비좋아요,2024.12.27,True,0,N,3,0,지성,30대,82.7,답변_enxxrw6d,N,34.74,6.67,21.709999999999997,17.46,12.85,15.97,15.21,40.19,26.72,28.18,13.15,9.21,6.239999999999999,18.08,4.18,False,True,O,1,True,no,yes,Y,0,0
RV-0002634,uid_09cba7fabcd1,뷰티자가618,PRD-01311,ORD00003046,4,추천합니다,리뷰내용_dawugfhz_재구매예정,2024.11.05,Y,0,N,2,0,복합성,50대이상,66.4,,N,44.4,14.330000000000002,22.15,33.269999999999996,43.88,19.61,53.010000000000005,56.82000000000001,82.87,62.9,9.16,4.6,8.27,33.879999999999995,19.27,False,True,O,0,True,no,yes,Y,0,0
RV-0002635,uid_37613f9a9dca,뷰티차사334,PRD-00796,ORD00003436,3,대박,리뷰내용_8rxp6tp3_자극없어요,2023-12-18,1,0,N,3,0,트러블성,20대,72.1,,N,39.37,32.46,13.370000000000001,60.709999999999994,40.32,25.580000000000002,40.62,41.160000000000004,55.379999999999995,28.849999999999998,41.199999999999996,26.19,9.02,59.74,25.130000000000003,False,True,X,0,False,no,no,N,0,1
RV-0002636,uid_e0f58fd97a09,뷰티사차336,PRD-00506,,4,실망,리뷰내용_hzr9u41c_발림성이좋아요,12-02-2023,Y,5,N,1,2,복합성,50대이상,82.0,,N,19.27,10.48,8.129999999999999,30.98,23.47,27.200000000000003,34.54,21.490000000000002,24.62,34.81,34.68,38.62,12.620000000000001,20.19,27.52,True,False,O,0,False,no,yes,N,0,1
RV-0002637,uid_3a1fb751347c,뷰티가아207,PRD-01061,,4,실망,리뷰내용_aay21jh0_피부가좋아졌어요,10-25-2023,Y,1,N,3,0,민감성,20대,86.1,,N,25.380000000000003,28.349999999999998,22.98,17.130000000000003,7.779999999999999,29.39,20.16,15.07,13.44,7.84,35.27,26.450000000000003,36.34,42.699999999999996,15.879999999999999,True,False,X,0,True,no,yes,Y,1,0
RV-0002638,uid_150826bcc0ab,뷰티바다226,PRD-00858,,4,가성비,리뷰내용_0jbn1oy3_재구매예정,07-13-2024,True,1,N,5,2,지성,20대,86.6,,N,24.75,27.02,30.2,34.849999999999994,5.42,13.88,41.74,31.979999999999997,14.24,58.14,29.07,55.48,4.9,31.71,6.2,True,True,O,0,True,no,no,N,0,0
RV-0002639,uid_c8ce95fa46a8,뷰티라라232,PRD-01515,,5,재구매의사있음,리뷰내용_pnblksbo_발림성이좋아요,24/05/2024,N,1,N,5,0,중성,10대,48.8,,N,8.75,40.94,24.240000000000002,18.11,21.349999999999998,12.02,25.480000000000004,12.73,11.58,37.72,12.590000000000002,19.74,36.76,21.279999999999998,34.83,True,True,X,0,False,yes,yes,N,0,0
RV-0002640,uid_183fa4d2a58a,뷰티나가635,PRD-01138,,4,별로에요,리뷰내용_9uq8asfv_재구매예정,06/06/2025,0,1,N,3,2,,,64.0,,N,37.269999999999996,32.93,27.66,19.39,34.239999999999995,46.81,35.24,7.64,27.71,43.919999999999995,24.779999999999998,30.520000000000003,19.580000000000002,23.72,15.329999999999998,False,True,X,1,False,yes,yes,Y,0,0
RV-0002641,uid_3a3cd83fc2b2,뷰티나다48,PRD-01905,ORD00004724,3,너무좋아요,리뷰내용_e0u12wid_재구매예정,20241011,False,2,N,6,0,중성,30대,93.1,,N,8.469999999999999,37.44,18.509999999999998,39.160000000000004,11.23,13.73,41.870000000000005,40.33,35.74,18.19,24.55,15.28,14.499999999999998,28.849999999999998,51.519999999999996,True,False,O,1,False,no,yes,Y,1,0
RV-0002642,uid_b3c4bc03f4c0,뷰티차나305,PRD-01087,ORD00000690,5,대박,리뷰내용_kuabe8ba_가성비좋아요,2025-12-26,False,0,Y,6,0,지성,30대,63.7,,N,31.900000000000002,53.849999999999994,51.44,33.300000000000004,18.58,13.969999999999999,55.31,35.72,47.089999999999996,10.32,17.599999999999998,28.74,29.25,13.19,11.540000000000001,False,True,X,0,True,no,yes,N,0,0
RV-0002643,uid_4125a1b230f3,뷰티가라173,PRD-01354,ORD00001130,2,가성비,리뷰내용_kpmr191o_가성비좋아요,2025.04.18,N,5,N,5,2,,40대,61.1,,N,53.65,38.550000000000004,13.73,35.38,31.14,58.13,14.000000000000002,5.2,14.69,2.5700000000000003,33.56,25.259999999999998,25.46,53.89000000000001,8.72,False,True,X,1,True,no,yes,Y,1,1
RV-0002644,uid_d649b07cd88e,뷰티다사157,PRD-01782,ORD00001677,4,대박,리뷰내용_tc2qwo1p_가성비좋아요,21/12/2023,1,0,N,4,0,건성,50대이상,87.7,,N,16.84,38.080000000000005,47.03,16.75,20.59,7.24,12.09,26.14,4.54,31.019999999999996,14.81,4.55,13.059999999999999,24.44,41.61,False,True,X,0,True,no,no,Y,1,1
RV-0002645,uid_703ea1174043,뷰티나바512,PRD-01085,ORD00014383,5,실망,리뷰내용_wiyh3ywm_자극없어요,09-29-2023,True,1,N,4,0,건성,20대,67.4,,N,15.120000000000001,10.73,37.82,12.25,26.19,9.6,53.6,2.33,44.86,29.07,68.24,30.580000000000002,32.45,41.05,11.59,True,True,X,1,False,yes,no,N,1,0
RV-0002646,uid_bfb873dc68c4,뷰티라마330,PRD-01994,ORD00014495,3,추천합니다,리뷰내용_1hygfikt_자극없어요,11/10/2025,1,0,N,6,1,중성,10대,46.4,답변_yfbm376r,N,28.12,51.55,41.02,62.029999999999994,15.78,27.46,4.390000000000001,21.63,15.07,29.330000000000002,19.17,20.27,6.04,10.08,7.26,True,False,O,0,True,yes,no,N,1,0
RV-0002647,uid_caf67ee3dc18,뷰티라바607,PRD-01382,ORD00007504,3,최고,리뷰내용_1c2vt4ap_자극없어요,05-15-2023,1,3,N,3,0,중성,20대,57.8,,N,34.9,40.71,55.43,8.1,13.13,32.24,26.279999999999998,33.86,4.1000000000000005,42.059999999999995,36.16,15.559999999999999,28.000000000000004,60.540000000000006,24.11,True,True,O,1,True,yes,yes,Y,1,1
RV-0002648,uid_dcb9ab0bf10d,뷰티바다485,PRD-00936,,5,너무좋아요,리뷰내용_477cmv4e_트러블났어요,20230227,True,1,N,5,0,중성,30대,83.0,답변_cldnl0qu,N,3.29,22.46,32.11,8.81,30.61,51.73,37.32,35.44,26.029999999999998,24.25,10.8,34.52,7.33,47.760000000000005,30.959999999999997,False,False,O,0,False,no,yes,N,1,1
RV-0002649,uid_acdf7f30ea58,뷰티나가70,PRD-00078,ORD00011676,4,추천합니다,리뷰내용_m8kfuc2y_가성비좋아요,20230830,0,0,N,6,2,건성,20대,75.2,답변_7skxapfi,N,23.59,28.22,25.85,52.470000000000006,39.58,33.910000000000004,41.71,7.6499999999999995,18.029999999999998,18.029999999999998,3.44,21.5,10.67,44.56,13.48,False,False,O,1,True,yes,no,Y,1,0
RV-0002650,uid_c9b6b5890ec4,뷰티차나79,PRD-00148,ORD00006704,4,좋아요,리뷰내용_ez06a2pu_트러블났어요,2024-08-06,0,2,N,2,0,복합성,40대,91.0,,N,74.71,42.26,24.34,36.33,15.32,31.65,18.84,21.3,19.84,47.57,8.73,23.24,14.56,32.129999999999995,26.52,True,False,O,1,False,yes,yes,N,0,0
RV-0002651,uid_07e504661ab8,뷰티나아659,PRD-00643,ORD00001761,4,가성비,리뷰내용_fc2rcdii_피부가좋아졌어요,12/02/2023,0,0,N,6,1,,40대,69.9,,N,32.39,25.3,22.29,46.54,26.99,13.91,11.790000000000001,21.43,13.23,52.129999999999995,32.87,40.849999999999994,55.61000000000001,43.85,5.800000000000001,True,True,X,1,False,yes,yes,Y,1,0
RV-0002652,uid_077bbe7cb1bb,뷰티다차500,PRD-00119,ORD00001113,4,추천합니다,리뷰내용_r1r3evjy_발림성이좋아요,05/07/2024,0,0,N,7,0,복합성,,47.0,답변_zyfuirqs,N,37.74,40.239999999999995,24.57,42.809999999999995,16.78,2.53,14.78,25.169999999999998,18.16,45.21,13.69,22.54,50.55,16.23,39.35,True,False,X,1,False,no,yes,Y,1,0
RV-0002653,uid_4dc00c7cb070,뷰티다바959,PRD-00521,ORD00011439,5,실망,리뷰내용_v264xlk5_보습력최고,20250415,True,1,N,3,0,건성,30대,80.5,답변_ch3zwdmn,N,52.300000000000004,58.68,33.21,22.45,38.51,24.8,40.67,21.25,17.46,7.969999999999999,25.619999999999997,35.730000000000004,25.06,6.35,21.8,False,True,O,0,False,yes,yes,Y,1,1
RV-0002654,uid_992f64a3b8cb,뷰티나마520,PRD-01875,ORD00003226,2,그냥그래요,리뷰내용_8elfjipu_가성비좋아요,20240610,0,1,N,4,1,,,83.6,,Y,55.97,57.04,11.74,15.83,19.81,36.18,7.6499999999999995,11.26,29.01,54.03,36.83,31.34,10.32,45.51,48.46,True,False,O,0,False,no,no,Y,1,1
RV-0002655,uid_1815017f560d,뷰티아라92,PRD-00094,ORD00006935,5,별로에요,리뷰내용_p3qcysfl_발림성이좋아요,2024.05.08,1,3,N,4,0,중성,10대,61.8,,N,54.879999999999995,55.089999999999996,10.81,17.1,16.35,28.549999999999997,43.62,25.1,21.75,3.55,52.5,74.95,14.69,24.68,41.17,False,True,X,1,False,no,yes,Y,0,1
RV-0002656,uid_775b622422f5,뷰티아자39,PRD-00920,,3,좋아요,리뷰내용_p6f5edwu_향이좋아요,20250605,1,0,N,3,2,중성,50대이상,77.8,,N,23.380000000000003,20.74,9.84,35.91,30.69,75.62,32.53,13.29,32.7,21.43,29.54,20.64,19.259999999999998,32.49,9.0,True,True,O,0,True,no,no,N,1,1
RV-0002657,uid_9e7e35bb6e69,뷰티라다390,PRD-00930,ORD00006386,4,추천합니다,리뷰내용_exdwc4oo_트러블났어요,25/07/2023,1,0,N,5,0,건성,10대,36.6,답변_euw7xrif,N,50.339999999999996,13.850000000000001,7.8,58.330000000000005,40.08,28.849999999999998,23.0,26.979999999999997,67.17999999999999,21.05,25.369999999999997,13.88,31.419999999999998,2.54,17.39,True,False,O,1,True,yes,no,N,1,1
RV-0002658,uid_954de1068afe,뷰티사라750,PRD-00684,,5,재구매의사있음,리뷰내용_byi969jw_가성비좋아요,26/11/2023,N,3,N,1,1,,20대,86.5,,N,37.65,34.27,60.49,21.68,26.3,52.019999999999996,18.43,54.86,9.5,42.28,57.06,45.14,21.6,47.5,45.989999999999995,False,True,X,1,True,no,yes,N,1,0
RV-0002659,uid_653568e66e08,뷰티다바554,PRD-01586,ORD00000314,4,추천합니다,리뷰내용_8rr8bw9v_피부가좋아졌어요,2025-01-30,False,1,N,0,1,건성,10대,27.7,,N,68.17999999999999,27.589999999999996,25.06,8.709999999999999,20.369999999999997,14.96,7.630000000000001,49.559999999999995,28.08,39.190000000000005,48.620000000000005,27.16,0.45999999999999996,24.14,23.26,False,False,X,1,False,no,yes,N,1,1
RV-0002660,uid_0184f8177079,뷰티마마828,PRD-01125,ORD00001823,4,좋아요,리뷰내용_esrytcb4_보습력최고,2024-08-19,True,3,N,5,0,지성,10대,66.8,,N,19.96,33.57,42.83,28.82,32.98,53.910000000000004,35.63,21.18,32.89,25.019999999999996,45.410000000000004,41.25,13.600000000000001,34.02,37.34,True,False,O,0,True,yes,no,N,1,1
RV-0002661,uid_f3cd156f8d67,뷰티바나295,PRD-00050,ORD00001269,5,좋아요,리뷰내용_55ozn205_피부가좋아졌어요,20251210,1,0,N,4,2,복합성,50대이상,88.6,,N,17.57,52.54,17.84,51.82,34.910000000000004,29.87,21.41,32.37,22.25,16.25,44.65,10.190000000000001,46.72,80.80000000000001,46.379999999999995,False,True,X,1,False,no,yes,Y,1,0
RV-0002662,uid_247174fffda5,뷰티가다275,PRD-00912,,4,너무좋아요,리뷰내용_58e13h0z_보습력최고,2023-05-26,N,1,N,2,0,중성,40대,73.0,답변_6vobzh56,N,35.5,20.72,17.810000000000002,49.61,13.68,12.709999999999999,67.67,22.55,8.63,30.990000000000002,28.939999999999998,26.96,20.4,35.730000000000004,11.5,False,False,X,1,False,yes,no,N,1,1
RV-0002663,uid_2d465aab6b10,뷰티다자30,PRD-00284,ORD00008989,5,너무좋아요,리뷰내용_ewr3hnnj_피부가좋아졌어요,07-15-2024,False,0,N,2,0,건성,40대,69.0,,N,6.909999999999999,17.59,12.85,20.06,4.99,18.13,22.07,23.52,26.93,24.560000000000002,11.899999999999999,3.4799999999999995,37.730000000000004,55.04,4.8500000000000005,True,False,X,0,True,no,no,N,1,1
RV-0002664,uid_4f8c6b38b822,뷰티나차812,PRD-00495,ORD00012622,3,최고,리뷰내용_q7tojiia_자극없어요,20240802,1,0,N,5,0,민감성,,55.2,,N,39.43,50.22,11.940000000000001,5.7,13.58,26.900000000000002,31.119999999999997,17.580000000000002,3.95,7.62,30.759999999999998,53.43,15.22,38.99,25.44,True,True,X,1,False,no,no,Y,1,0
RV-0002665,uid_79a2313a04eb,뷰티아아665,PRD-00934,ORD00011123,4,추천합니다,리뷰내용_c7lalpyg_가성비좋아요,2024-09-03,N,0,N,4,0,복합성,,43.6,,N,26.840000000000003,10.42,33.269999999999996,8.469999999999999,48.83,48.29,6.15,16.31,36.39,27.650000000000002,59.45,38.86,20.86,18.18,4.83,False,True,X,1,False,yes,no,Y,0,0
RV-0002666,uid_34ceec3f48df,뷰티사마229,PRD-00817,ORD00001105,2,별로에요,리뷰내용_1xbpd@kz_자극없어요,05-15-2025,0,5,N,0,0,중성,40대,46.1,,N,31.790000000000003,12.44,57.11000000000001,43.33,17.25,37.0,25.069999999999997,22.99,44.06,13.86,32.66,60.629999999999995,3.39,43.71,9.07,True,True,X,1,False,no,yes,Y,0,0
RV-0002667,uid_91fec9f67ade,뷰티다바727,PRD-00762,ORD00011403,4,재구매의사있음,리뷰내용_a4242iw1_자극없어요,2024-09-16,False,0,N,3,2,중성,,59.6,,N,32.16,33.69,11.29,7.99,19.82,56.56,33.46,25.330000000000002,8.14,41.06,16.21,25.669999999999998,37.43,24.59,21.92,True,False,X,0,True,yes,no,Y,0,1
RV-0002668,uid_2fd33ac548a0,뷰티아마893,PRD-01502,ORD00002893,4,대박,리뷰내용_v2oqn15f_재구매예정,09-23-2024,False,3,N,6,0,복합성,,55.2,,N,23.46,37.62,18.790000000000003,28.15,45.82,35.19,69.21000000000001,41.07,26.32,24.610000000000003,2.33,33.4,6.16,29.13,10.8,False,False,O,1,True,no,no,Y,1,0
RV-0002669,uid_4a57d2c9329d,뷰티나차643,PRD-00524,ORD00005653,4,추천합니다,리뷰내용_b3zzhk2d_재구매예정,2025-05-17,False,1,N,0,0,건성,10대,73.5,답변_mrbnzz6y,N,17.0,7.340000000000001,15.32,35.9,71.82,16.220000000000002,34.089999999999996,5.7,56.989999999999995,10.040000000000001,15.690000000000001,43.33,20.419999999999998,20.78,59.0,False,True,X,0,False,no,yes,N,1,0
RV-0002670,uid_1a7bb42e1817,뷰티사가413,PRD-01434,ORD00005671,2,가성비,리뷰내용_h2v5mxrz_향이좋아요,13/09/2023,0,0,Y,2,0,트러블성,50대이상,88.4,,N,16.36,33.39,11.62,9.46,23.94,45.87,55.48,14.67,48.03,47.63,10.35,36.309999999999995,68.22,34.88,11.360000000000001,True,True,X,0,True,yes,yes,N,1,1
RV-0002671,uid_02fbc3d829b0,뷰티자아901,PRD-01438,ORD00011844,2,재구매의사있음,리뷰내용_fk10cd5g_향이좋아요,2025-02-06,True,5,N,3,0,트러블성,20대,67.9,,N,47.19,42.49,45.300000000000004,66.4,52.370000000000005,27.1,38.99,23.880000000000003,24.779999999999998,5.680000000000001,18.759999999999998,10.03,16.0,33.42,26.91,False,False,O,0,False,yes,yes,Y,0,1
RV-0002672,uid_1a7b1f63229b,뷰티차차734,PRD-01084,ORD00012521,5,너무좋아요,리뷰내용_nuu1v4zc_발림성이좋아요,2025.06.16,Y,0,N,3,2,민감성,30대,92.4,,N,23.990000000000002,31.819999999999997,26.490000000000002,25.14,28.060000000000002,20.419999999999998,30.320000000000004,28.57,43.9,21.26,47.839999999999996,25.080000000000002,17.36,28.49,66.27,True,True,O,0,False,yes,no,Y,1,1
RV-0002673,uid_7b8367bb826d,뷰티아마106,PRD-01120,ORD00004121,4,실망,리뷰내용_b123wfiz_가성비좋아요,20241102,0,2,N,4,0,,50대이상,81.3,,N,14.96,17.599999999999998,16.45,35.33,4.2,34.5,27.839999999999996,15.590000000000002,20.69,27.73,34.36,39.71,16.21,51.81,32.18,True,False,X,1,False,no,yes,Y,1,1
RV-0002674,uid_738a2bef4235,뷰티가자844,PRD-00335,,5,너무좋아요,리뷰내용_brunk3jb_가성비좋아요,20231213,N,0,N,4,0,지성,20대,56.4,,N,46.9,57.78,25.979999999999997,43.85,42.84,15.72,42.66,17.25,49.1,25.169999999999998,12.64,18.85,13.76,68.37,8.91,False,False,X,1,True,yes,no,Y,1,1
RV-0002675,uid_d10c16d41e43,뷰티마가188,PRD-01526,ORD00005212,4,좋아요,리뷰내용_1ir9rn1f_보습력최고,2024-06-17,N,1,N,1,1,트러블성,50대이상,63.5,,Y,21.87,43.44,46.35,26.44,31.77,46.07,51.33,30.020000000000003,30.43,37.15,31.840000000000003,19.56,4.29,48.57,9.46,True,False,O,0,False,no,no,Y,1,1
RV-0002676,uid_67e4ee673c53,뷰티바바656,PRD-01096,ORD00014870,5,대박,리뷰내용_0de51nwb_향이좋아요,2023.12.14,0,1,N,2,0,민감성,50대이상,77.4,,N,20.599999999999998,34.73,25.7,24.34,26.21,61.5,16.6,14.530000000000001,19.49,6.72,37.21,32.64,35.370000000000005,29.349999999999998,60.589999999999996,True,False,O,1,False,yes,yes,N,1,1
RV-0002677,uid_2735edddeae1,뷰티자라765,PRD-00618,ORD00008296,4,별로에요,리뷰내용_dz2c9ovg_재구매예정,20230812,Y,0,N,2,0,트러블성,50대이상,35.7,,N,11.35,32.17,45.68,27.24,11.88,37.04,22.61,5.390000000000001,24.57,50.03999999999999,10.74,29.09,18.32,11.84,45.11,True,True,X,0,False,yes,no,N,0,1
RV-0002678,uid_4524937a4798,뷰티바마376,PRD-00808,ORD00014470,5,실망,리뷰내용_hnd141sg_향이좋아요,11-11-2025,1,0,N,4,0,중성,50대이상,41.8,,N,19.439999999999998,34.300000000000004,37.36,61.370000000000005,18.39,43.580000000000005,57.38999999999999,11.129999999999999,9.41,56.93,13.62,44.17,42.5,18.12,41.6,False,True,O,0,False,yes,yes,N,1,0
RV-0002679,uid_07633bc16d5a,뷰티아라782,PRD-01211,ORD00003689,4,가성비,리뷰내용_5ajmw716_가성비좋아요,20230404,N,0,N,5,0,,,22.1,,N,18.78,47.36,41.370000000000005,16.669999999999998,22.869999999999997,40.9,11.360000000000001,15.07,37.43,2.9899999999999998,34.5,14.01,19.36,29.849999999999998,33.89,False,False,O,1,False,no,yes,Y,1,1
RV-0002680,uid_c42c3328d38e,뷰티라가575,PRD-00562,,5,너무좋아요,,20241012,N,0,N,3,2,트러블성,50대이상,84.2,,N,75.59,52.62,19.77,18.47,32.59,40.48,17.8,24.65,39.190000000000005,27.750000000000004,13.139999999999999,19.62,46.6,40.04,24.42,False,True,O,0,False,yes,yes,N,1,1
RV-0002681,uid_bf6b53a91ac3,뷰티가다135,PRD-00125,,5,실망,리뷰내용_46hjf7r5_발림성이좋아요,27/10/2024,0,0,N,1,2,,10대,65.3,답변_i5j1gptb,N,35.32,15.7,65.06,37.64,36.720000000000006,10.5,13.91,15.440000000000001,62.36000000000001,52.14,59.03,30.94,26.22,16.7,22.66,False,False,X,0,False,yes,no,Y,0,1
RV-0002682,uid_94abc29187fb,뷰티마차348,PRD-00055,ORD00012261,3,재구매의사있음,리뷰내용_nm1hi31k_재구매예정,20250615,0,0,N,3,0,트러블성,10대,76.7,,N,50.160000000000004,12.389999999999999,35.21,67.65,27.57,12.950000000000001,23.48,18.11,21.740000000000002,13.700000000000001,15.920000000000002,13.76,27.250000000000004,31.819999999999997,42.36,True,False,X,0,True,yes,yes,N,0,1
RV-0002683,uid_bb9afdf5f030,뷰티사나980,PRD-01510,,4,추천합니다,리뷰내용_771qeiwh_트러블났어요,28/06/2025,1,3,N,2,0,복합성,20대,82.1,,N,28.46,22.88,54.949999999999996,34.62,35.93,20.549999999999997,50.59,16.86,46.160000000000004,27.33,35.27,18.9,23.79,26.27,59.230000000000004,False,True,X,0,False,yes,no,Y,0,1
RV-0002684,uid_ad51b6c55c91,뷰티마라985,PRD-01755,ORD00010808,5,최고,리뷰내용_w5kpxu42_피부가좋아졌어요,2025.03.06,False,0,N,5,0,,50대이상,65.7,,N,22.66,4.25,21.58,16.85,25.290000000000003,42.13,8.35,5.7700000000000005,63.7,31.830000000000002,11.459999999999999,15.36,25.85,57.91,25.88,True,False,X,1,True,no,yes,Y,1,0
RV-0002685,uid_901c44cc0078,뷰티바나714,PRD-01700,ORD00013428,3,너무좋아요,리뷰내용_klcgw5kn_피부가좋아졌어요,20240526,True,0,N,5,0,건성,30대,37.8,,N,9.13,15.540000000000001,45.9,10.48,19.07,32.82,18.14,24.79,17.59,43.89,15.370000000000001,35.96,52.64,8.04,16.53,False,True,X,0,True,yes,no,N,1,0
RV-0002686,uid_c9ae987b7ee7,뷰티차바448,PRD-01725,ORD00012176,4,너무좋아요,리뷰내용_yzvh0azv_피부가좋아졌어요,20231112,False,1,N,3,2,민감성,40대,80.2,,N,24.85,20.87,46.94,45.08,34.089999999999996,31.52,36.13,7.35,43.43,36.17,35.870000000000005,5.0,32.58,10.440000000000001,5.08,True,False,O,0,False,yes,no,Y,1,1
RV-0002687,uid_a5a992e4eaa8,뷰티차사565,PRD-00519,,5,그냥그래요,리뷰내용_glvbgxkv_보습력최고,20250808,True,2,N,0,0,민감성,30대,97.0,,N,14.99,29.17,5.93,59.78,12.57,39.43,27.07,29.69,24.03,40.21,46.44,23.400000000000002,28.99,38.18,2.63,True,True,X,1,False,yes,yes,Y,1,0
RV-0002688,uid_0e3977ea12bb,뷰티차라628,PRD-00899,ORD00007616,4,재구매의사있음,리뷰내용_9k8spub0_발림성이좋아요,2023-01-16,1,0,N,3,0,트러블성,50대이상,48.7,답변_4oak2vwi,N,7.5600000000000005,7.04,19.3,22.89,14.41,2.42,52.11,32.85,39.410000000000004,18.19,27.46,10.65,48.91,28.139999999999997,43.66,True,True,X,1,True,no,no,Y,0,0
RV-0002689,uid_0d25c65a349b,뷰티라차106,PRD-01968,ORD00009382,5,가성비,리뷰내용_5lmlfq1d_자극없어요,2025.04.12,N,0,N,2,0,건성,20대,58.5,,N,21.14,59.919999999999995,11.34,20.28,11.52,15.68,8.649999999999999,5.0200000000000005,15.52,26.21,28.88,58.699999999999996,23.990000000000002,44.940000000000005,10.68,True,True,X,0,False,no,yes,Y,1,0
